runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_07,299,0.200000,0.242084,0.248089,0.250973,0.273140,0.321755,0.328159,0.331889,0.200000,0.287286,0.304808,0.317388,0.258474,0.351736,0.368132,0.382917,0.205896,0.289177,0.049335,0.200000,0.240000,0.220000,0.220000,0.200000,0.600000,0.600000,0.600000
GrassHopper.AU_07,300,0.272617,0.332569,0.363129,0.364893,0.383078,0.453400,0.492084,0.494364,0.283100,0.410336,0.508159,0.516095,0.374940,0.512133,0.623618,0.632775,0.282652,0.412374,0.060326,0.240000,0.240000,0.250000,0.246667,0.400000,1.000000,1.000000,1.000000
GrassHopper.AU_07,301,0.470802,0.480252,0.501162,0.504246,0.670112,0.659632,0.683565,0.687602,0.523331,0.544217,0.609562,0.623489,0.706369,0.684466,0.751828,0.768232,0.423157,0.621310,0.080798,0.320000,0.300000,0.300000,0.293333,1.000000,1.000000,1.000000,1.000000
GrassHopper.AU_07,302,0.236309,0.250887,0.253448,0.258635,0.336348,0.344643,0.345953,0.352886,0.256725,0.287875,0.295965,0.322869,0.346516,0.362107,0.365617,0.398154,0.220225,0.323362,0.066119,0.240000,0.260000,0.280000,0.266667,0.400000,0.400000,0.400000,0.600000
GrassHopper.AU_07,303,0.200000,0.220522,0.229219,0.247071,0.273140,0.292931,0.302981,0.326513,0.200000,0.243187,0.269144,0.352129,0.258474,0.297609,0.324797,0.424586,0.202393,0.284140,0.048808,0.200000,0.200000,0.200000,0.220000,0.200000,0.400000,0.400000,0.800000
GrassHopper.AU_07,304,0.339486,0.365331,0.368689,0.370082,0.599359,0.605894,0.604532,0.606384,0.390869,0.444695,0.456633,0.463314,0.627052,0.634710,0.632403,0.639895,0.309463,0.576129,0.090722,0.280000,0.280000,0.260000,0.260000,0.800000,0.800000,0.800000,0.800000
GrassHopper.AU_07,305,0.200000,0.200000,0.200000,0.200000,0.291189,0.279241,0.276681,0.276544,0.200000,0.200000,0.200000,0.200000,0.278535,0.256211,0.249636,0.249127,0.200000,0.298031,0.051095,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000
GrassHopper.AU_07,308,0.200000,0.224048,0.252253,0.267237,0.281277,0.306705,0.341787,0.361706,0.200000,0.246290,0.339871,0.411844,0.269133,0.313476,0.419809,0.506450,0.204840,0.293643,0.051095,0.200000,0.220000,0.240000,0.246667,0.200000,0.400000,0.800000,1.000000
GrassHopper.AU_07,309,0.233585,0.312907,0.323021,0.324677,0.328231,0.425681,0.437182,0.439342,0.252819,0.413932,0.443311,0.451485,0.334835,0.514713,0.543355,0.552954,0.229758,0.335081,0.063894,0.200000,0.280000,0.280000,0.266667,0.400000,0.800000,0.800000,0.800000
GrassHopper.AU_07,310,0.236309,0.255052,0.256265,0.256306,0.333761,0.348233,0.347921,0.347891,0.256725,0.294638,0.298512,0.298703,0.342900,0.368153,0.367053,0.366924,0.221719,0.323899,0.070081,0.240000,0.280000,0.280000,0.260000,0.400000,0.400000,0.400000,0.400000
GrassHopper.AU_07,312,0.291679,0.338018,0.355610,0.357029,0.415159,0.464336,0.485155,0.486946,0.321767,0.415617,0.472396,0.478961,0.434307,0.522789,0.582903,0.590283,0.281982,0.414039,0.059316,0.200000,0.220000,0.240000,0.253333,0.600000,0.800000,0.800000,0.800000
GrassHopper.AU_07,313,0.435703,0.448414,0.456041,0.457973,0.633803,0.625832,0.631531,0.634002,0.474779,0.505155,0.531493,0.541545,0.657472,0.644031,0.662983,0.674619,0.397207,0.595226,0.070879,0.320000,0.300000,0.280000,0.280000,0.800000,0.800000,0.800000,0.800000
GrassHopper.AU_07,314,0.200000,0.200000,0.241025,0.252847,0.281037,0.272354,0.326443,0.342367,0.200000,0.200000,0.332752,0.388371,0.264881,0.249139,0.408227,0.475956,0.200080,0.291849,0.055246,0.200000,0.200000,0.250000,0.253333,0.200000,0.200000,0.800000,1.000000
